"X.Plant_ID","Scientific_Name","Common_Name","Family","Genus","Species","Infraspecies","Native","CoC","Endemic","Persisting","Status_State","nwpl_ncne","State_Rank","Global_Rank","Habitat","Growth_Habit","Duration"
1573,"Myriophyllum verticillatum","whorled water milfoil","Haloragaceae","Myriophyllum","verticillatum","","Y",6,"N","Y","","OBL","S4","G5","","Forb/herb","Perennial"
7021,"Nabalus albus","white rattlesnake root","Asteraceae","Nabalus","albus","","Y",7,"N","Y","","FACU","S5","","Forested slopes, forest edges, edges of paths and roads in forests, thickets, and talus. Often growing and doing best in calcareous soils.","Herbaceous","Biennial"
241,"Nabalus altissimus","tall rattlesnake root","Asteraceae","Nabalus","altissimus","","Y",6,"N","Y","","FACU","S5","G5?","Mesic forests, thickets, and edges of forests. Prenanthes altissima is a generalist in terms of soil preferences and is our most widespread and common Prenanthes throughout the state.","Forb/herb","Perennial"
276,"Nabalus trifoliolatus","three-leaved rattlesnake root","Asteraceae","Nabalus","trifoliolatus","","Y",6,"N","Y","","","S5","G5","Forests, forests edges, and thickets. Growing into the alpine zone of New York's highest peaks.","Forb/herb","Perennial"
1927,"Najas flexilis","common water nymph, common naiad","Hydrocharitaceae","Najas","flexilis","","Y",3,"N","Y","","OBL","S5","G5","Quiet water of ponds, streams, fresh to slightly brackish tidal rivers, and lake edges.","Forb/herb","Annual"
1937,"Nymphaea odorata ssp. odorata","fragrant white water lily","Nymphaeaceae","Nymphaea","odorata","ssp. odorata","Y",3,"N","Y","","OBL","S5?","G5T5","Lakes, ponds, and slow moving water of streams.","Herbaceous","Perennial"
1943,"Nyssa sylvatica","blackgum, sourgum","Nyssaceae","Nyssa","sylvatica","","Y",7,"N","Y","","FAC","S5","G5","Swamps, wet depressions, wet woods, and borders of ponds and streams. Also in dry upland sites. Sometimes these upland sites are associated with seasonal springs or seeps. In the upland sites, populations are sometimes very small.","Tree","Perennial"
462,"Oclemena acuminata","whorled wood aster","Asteraceae","Oclemena","acuminata","","Y",7,"N","Y","","FACU","S5","G5","Cool mesic deciduous and mixed coniferous-deciduous forests and hummocks in swamps. Occurs where the soils are medium rich and the herbaceous layer is not dense.","Forb/herb","Perennial"
1969,"Oenothera fruticosa ssp. tetragona","northern sundrops","Onagraceae","Oenothera","fruticosa","ssp. tetragona","Y",10,"N","Y","","FACU","S4","G5T5","","Forb/herb","Perennial"
1966,"Oenothera parviflora","small-flowered evening primrose","Onagraceae","Oenothera","parviflora","","Y",0,"N","Y","","FACU","S5","G4?","","Forb/herb",""
1281,"Onoclea sensibilis","sensitive fern","Onocleaceae","Onoclea","sensibilis","","Y",2,"N","Y","","FACW","S5","G5","Wet forests, swamps, seepage areas, marshes, and wet fields. A somewhat weedy species that grows in a wide variety of at least seasonally wet habitats. In the northern and cooler parts of New York it is perhaps a little more restricted to rich seepage areas.","Fern","Perennial"
1979,"Ophioglossum pusillum","northern adder’s tongue","Ophioglossaceae","Ophioglossum","pusillum","","Y",5,"N","Y","","FACW","S1","G5","Springy open wet habitats including wet fields, banks of streams, and wet open road banks. Not a weedy species but growing in open habitats that sometimes have experienced past disturbances.","Fern","Perennial"
1338,"Orthilia secunda","one-sided wintergreen","Ericaceae","Orthilia","secunda","","Y",7,"N","Y","","FAC","S5","G5","Dry to mesic or occasionally wetter acidic northern forests often with Pinus strobus and thin soils.","Subshrub, Shrub","Perennial"
2202,"Oryzopsis asperifolia","spreading white grass","Poaceae","Oryzopsis","asperifolia","","Y",7,"N","Y","","","S5","G5","Dry-mesic and stable high-terrace floodplain forests. A species of shaded habitats with well drained acidic to basic soils.","Graminoid","Perennial"
6637,"Osmorhiza claytonii","bland sweet cicely","Apiaceae","Osmorhiza","claytonii","","Y",7,"N","Y","","FACU","S5","","Rich mesic forests sometimes in thickets.  This species is more common that O. longistylis in New York and is not as much of a calciphile.","Herbaceous","Perennial"
6636,"Osmorhiza longistylis","aniseroot, long-styled sweet cicely","Apiaceae","Osmorhiza","longistylis","","Y",7,"N","Y","","FACU","S5","","Rich forests, bottomlands, trail edges, and occasionally shaded not highly disturbed roadsides. .  This species often occurs in deep or calcareous soils but it can also be found in more acidic sites.","Herbaceous","Perennial"
2052,"Osmunda claytoniana","interrupted fern","Osmundaceae","Osmunda","claytoniana","","Y",4,"N","Y","","FAC","S5","G5","Swamps, wet and wet-mesic forests, edges of streams, and wet roadsides. Often in true wetlands but sometimes growing in more upland soils. It can be a little weedy. Sometimes with O. cinnamomea but also growing in drier and more disturbed habitats than the latter.","Fern","Perennial"
2053,"Osmunda regalis var. spectabilis","royal fern","Osmundaceae","Osmunda","regalis","var. spectabilis","Y",6,"N","Y","","OBL","S5","G5T5","Swamps and stream edges it sometimes grows in inundated soils.","Fern","Perennial"
2051,"Osmundastrum cinnamomeum var. cinnamomeum","cinnamon fern","Osmundaceae","Osmundastrum","cinnamomeum","var. cinnamomeum","Y",6,"N","Y","","FACW","S5","G5","A variety of swamp types and wet woods. Mostly restricted to true swamps and sometimes forming very dense extensive patches.","Fern","Perennial"
6305,"Ostrya virginiana","hop hornbeam, ironwood","Betulaceae","Ostrya","virginiana","","Y",7,"N","Y","","FACU","S5","","An understory small tree it occurs in a variety of forested environments, woodlands, and rocky openings. It does best in thin forests and woodlands in rich dryish thin rocky soils and over calcareous bedrock. In these habitats it can become a dominant understory tree.","Tree","Perennial"
2055,"Oxalis montana","northern wood sorrel","Oxalidaceae","Oxalis","montana","","Y",7,"N","Y","","FACU","S5","G5","Cool northern forests and hummocks in swamps. It is a very common and often dominant herb in northern forests.","Forb/herb","Perennial"
2056,"Oxalis stricta","common yellow wood sorrel","Oxalidaceae","Oxalis","stricta","","Y",0,"N","Y","","FACU","S5","G5","Cultivated ground, fields, pastures, disturbed soils in forests, stream banks, gravel and sand bars in streams, roadsides, and disturbed soils. A weedy species of disturbed soils in open habitats.","Forb/herb","Perennial"
435,"Packera aurea","golden ragwort","Asteraceae","Packera","aurea","","Y",7,"N","Y","","FACW","S5","G5","Rich fens, swamps, seepages in forests and openings. Mostly a calciphile, Packera aurea does particularly well in mucky seepage areas.","Forb/herb","Perennial"
7034,"Packera obovata","round-leaved ragwort","Asteraceae","Packera","obovata","","Y",8,"N","Y","","FACU","S5","","Dry-mesic to dry forests and woodlands; and road banks when the herbaceous vegetation is not too tall or thick. Prefers circumneutral to basic soils. Packera obovata forms small to medium sized clonal patches via stolons and rhizomes.","Herbaceous","Perennial"
671,"Palustricodon aparinoides","marsh bellflower","Campanulaceae","Palustricodon","aparinoides","","Y",8,"N","Y","","OBL","S5","G5","Often leaning on and growing up adjacent herbaceous vegetation. Stream margins, marshes, and wet thickets.","Forb/herb","Perennial"
143,"Panax quinquefolius","American ginseng","Araliaceae","Panax","quinquefolius","","Y",9,"N","Y","","","S4","G3G4","Rich mesic forests on or at base of slopes.  Populations often small although populations have apparently been depleted from widespread collecting at least formally.","Forb/herb","Perennial"
144,"Panax trifolius","dwarf ginseng","Araliaceae","Panax","trifolius","","Y",8,"N","Y","","","S5","G5","Mesic forests and banks of small streams.  In rich to somewhat poorer soils.","Forb/herb","Perennial"
2398,"Panicum capillare ssp. capillare","common witch grass","Poaceae","Panicum","capillare","ssp. capillare","Y",0,"N","Y","","FAC","S5","G5","Roadsides, disturbed soils, waste places, cultivated ground, and exposed gravel bars in streams.","Graminoid","Annual"
2208,"Panicum dichotomiflorum ssp. dichotomiflorum","smooth panic grass","Poaceae","Panicum","dichotomiflorum","ssp. dichotomiflorum","Y",1,"N","Y","","FACW","S5","G5T5","Roadsides, disturbed soils, waste places, successional fields, cultivated ground, and exposed gravel bars in streams.","Graminoid","Annual"
2358,"Panicum philadelphicum ssp. gattingeri","Gattinger’s witch grass","Poaceae","Panicum","philadelphicum","ssp. gattingeri","Y",5,"N","Y","","FAC","S5","G4","","Graminoid","Annual"
2379,"Panicum virgatum","switch grass","Poaceae","Panicum","virgatum","","Y",4,"N","Y","","FAC","S5","G5T5","River and ice scour shores, river banks, exposed gravel bars in rivers, Great Lakes and maritime dunes, upper edges of salt and brackish marshes, roadsides, disturbed dry-mesic soils, and occasionally fields. This species is occasionally planted for conservation efforts.","Graminoid","Perennial"
2894,"Parnassia glauca","common grass-of-Parnassus","Celastraceae","Parnassia","glauca","","Y",8,"N","Y","","OBL","S4","G5","Rich fens, calcareous rocky stream banks, and calcareous open to partly shaded seeps.","Forb/herb","Perennial"
2440,"Parogonum ciliinode","fringed bindweed","Polygonaceae","Parogonum","ciliinode","","Y",4,"N","Y","","","S5","G5","Talus slopes, rock outcrops, rocky cool forests of a northern affinity, forest openings, and thickets. Predominately associated with cliffs and boulders.","Herbaceous","Perennial"
7093,"Parthenocissus inserta","thicket creeper","Vitaceae","Parthenocissus","inserta","","Y",2,"N","Y","","FACU","S5","","","Vine","Perennial"
3120,"Parthenocissus quinquefolia","Virginia creeper","Vitaceae","Parthenocissus","quinquefolia","","Y",4,"N","Y","","FACU","S5","G5","Mesic forests (particularly bottomland and young successional forests), forest edges, hedgerows, thickets, openings in forests, talus slopes, and rock outcrops.","Vine","Perennial"
2363,"Patis racemosa","black-fruited rice grass","Poaceae","Patis","racemosa","","Y",8,"N","Y","","","S5","G5","Dry-mesic to mesic often rocky forests. Sometimes but not restricted to areas with high pH soils. Appears to do best in forested areas with large boulders and rock outcrops.","Graminoid",""
6833,"Pedicularis canadensis","wood betony, eastern lousewort","Orobanchaceae","Pedicularis","canadensis","","Y",6,"N","Y","","FACU","S5","","Utility rights-of-way, dry to dry-mesic woodlands and thin canopied hardwood forests, forest openings, and bluffs.","Herbaceous","Perennial"
132,"Peltandra virginica","green arrow arum, tuckahoe","Araceae","Peltandra","virginica","","Y",6,"N","Y","","OBL","S5","G5","","Forb/herb","Perennial"
2944,"Penstemon hirsutus","hairy beardtongue","Plantaginaceae","Penstemon","hirsutus","","Y",7,"N","Y","","","S5","G4","Bluffs, ledges, rock outcrops, non-shaded alvar habitats, thin soil over bedrock, and occasionally in disturbed sites. Perhaps most abundant over calcareous bedrock and soils.","Forb/herb","Perennial"
2943,"Penstemon pallidus","pale beardtongue","Plantaginaceae","Penstemon","pallidus","","Y",10,"N","Y","","UPL","S5","G5","","Forb/herb","Perennial"
907,"Penthorum sedoides","ditch stonecrop","Penthoraceae","Penthorum","sedoides","","Y",4,"N","Y","","OBL","S5","G5","Marshes, stream banks, swamps, and ditches.","Forb/herb","Perennial"
2466,"Persicaria amphibia ssp. laevimarginata","American water smartweed","Polygonaceae","Persicaria","amphibia","ssp. laevimarginata","Y",6,"N","Y","","OBL","S5","G5T5","Rooted, floating leaved aquatic in ponds, lake edges, and marshes; it also occurs as an emergent in shallow water at edges of lakes, ponds, and slow moving streams; and grows as a terrestrial herb in saturated soils (at least seasonally) of pond and lake edges as well as marshes.","Forb/herb","Perennial"
6352,"Persicaria arifolia","halberd-leaved tearthumb","Polygonaceae","Persicaria","arifolia","","Y",6,"N","Y","","OBL","S5","","Swamps, marshes, and wet thickets.","Herbaceous","Perennial"
7458,"Persicaria coccinea","scarlet smartweed","Polygonaceae","Persicaria","coccinea","","Y",5,"N","","","OBL","SNR","","","",""
2471,"Persicaria hydropiperoides","mild water pepper","Polygonaceae","Persicaria","hydropiperoides","","Y",6,"N","Y","","OBL","S5","","Marshes and edges of ponds, lakes, and streams in saturated to inundated soils. Often in natural habitats and sometimes forming large dense patches.","Herbaceous","Perennial"
2467,"Persicaria lapathifolia","dock-leaved smartweed","Polygonaceae","Persicaria","lapathifolia","","Y",1,"N","Y","","FACW","SNR","G5","Gravel and sand bars in streams, stream banks, floodplain thickets, disturbed sites, and waste places.","Forb/herb","Annual"
2438,"Persicaria pensylvanica","Pennsylvania smartweed","Polygonaceae","Persicaria","pensylvanica","","Y",2,"N","Y","","FACW","S5","G5","Gravel and sand bars of streams, floodplain thickets, ditches, and wet disturbed sites.","Forb/herb","Annual"
6360,"Persicaria punctata","dotted smartweed","Polygonaceae","Persicaria","punctata","","Y",4,"N","Y","","OBL","S5","","Brackish to fresh tidal and non-tidal marshes and swamps. Often in mucky saturated to slightly inundated soils.","Herbaceous","Perennial"
7601,"Persicaria robustior","stout smartweed","Polygonaceae","Persicaria","robustior","","Y",NA,"N","","","OBL","SNR","","","",""
6353,"Persicaria sagittata","arrow-leaved tearthumb","Polygonaceae","Persicaria","sagittata","","Y",4,"N","Y","","OBL","S5","","Marshes, swamps, wet thickets, ditches, and wet disturbed sites.","Herbaceous","Perennial"
6361,"Persicaria virginiana","jumpseed","Polygonaceae","Persicaria","virginiana","","Y",5,"N","Y","","FAC","S5","","Mesic forests and forest edges, floodplain forests and thickets, stream edges often but not restricted to rich deep wet-mesic to mesic soils.","Herbaceous","Perennial"
2411,"Phalaris arundinacea","reed canary grass","Poaceae","Phalaris","arundinacea","","Y",0,"N","Y","","FACW","SNR","G5","Marshes, ditches, wet successional fields, wet hayfields, edges of ponds, stream banks, and openings in swamps. This species appears to do extremely well in areas with nutrient rich run off and often occurs in large dense populations.","Graminoid","Perennial"
